Unnamed: 0,ML Catalog Number,Scientific Name,Date,Month,Locality,Latitude,Longitude,Average Community Rating,storage,altitude,LV03_E,LV03_N,crop_storage
136,70647781,Milvus milvus,2017-07-31,7,"Route de Montmelon, Montmelon CH-Jura (47,3519,7,1823)",47.3519,7.1823,3.0,data/images/milvus_milvus/original/70647781.jpg,610,580633,244593,data/images/milvus_milvus/cropped/70647781.jpg
137,70496301,Milvus milvus,2017-10-01,10,Arrête des Somêtres,47.2364,6.9601,3.0,data/images/milvus_milvus/original/70496301.jpg,935,563765,231831,data/images/milvus_milvus/cropped/70496301.jpg
138,69908141,Milvus milvus,2017-09-24,9,Le Monteiron  (migration),46.5217,6.5325,3.0,data/images/milvus_milvus/original/69908141.jpg,418,530469,152669,data/images/milvus_milvus/cropped/69908141.jpg
140,67025981,Milvus milvus,2013-12-14,12,Plaine de Dompierre,46.8569,6.9859,3.0,data/images/milvus_milvus/original/67025981.jpg,440,565475,189630,data/images/milvus_milvus/cropped/67025981.jpg
141,66967141,Milvus milvus,2014-10-03,10,Corcelles-près-Payerne - STEP,46.8475,6.9679,3.0,data/images/milvus_milvus/original/66967141.jpg,441,564096,188593,data/images/milvus_milvus/cropped/66967141.jpg
142,66967131,Milvus milvus,2014-10-03,10,Corcelles-près-Payerne - STEP,46.8475,6.9679,3.0,data/images/milvus_milvus/original/66967131.jpg,441,564096,188593,data/images/milvus_milvus/cropped/66967131.jpg
143,66967121,Milvus milvus,2014-10-03,10,Corcelles-près-Payerne - STEP,46.8475,6.9679,3.0,data/images/milvus_milvus/original/66967121.jpg,441,564096,188593,data/images/milvus_milvus/cropped/66967121.jpg
144,66967111,Milvus milvus,2014-10-03,10,Corcelles-près-Payerne - STEP,46.8475,6.9679,4.5,data/images/milvus_milvus/original/66967111.jpg,441,564096,188593,data/images/milvus_milvus/cropped/66967111.jpg
145,66882391,Milvus milvus,2015-08-13,8,Domdidier - plaine,46.8754,6.9983,4.0,data/images/milvus_milvus/original/66882391.jpg,437,566432,191681,data/images/milvus_milvus/cropped/66882391.jpg
146,66821591,Milvus milvus,2015-12-06,12,Greng,46.9112,7.0887,4.0,data/images/milvus_milvus/original/66821591.jpg,447,573341,195626,data/images/milvus_milvus/cropped/66821591.jpg
147,66821581,Milvus milvus,2015-12-06,12,Greng,46.9112,7.0887,3.0,data/images/milvus_milvus/original/66821581.jpg,447,573341,195626,data/images/milvus_milvus/cropped/66821581.jpg
148,66789271,Milvus milvus,2016-04-27,4,Les Cornaches,46.8972,6.9599,3.0,data/images/milvus_milvus/original/66789271.jpg,525,563520,194122,data/images/milvus_milvus/cropped/66789271.jpg
149,61926081,Milvus milvus,2017-06-03,6,Teufen ,47.3906,9.3894,3.0,data/images/milvus_milvus/original/61926081.jpg,826,747274,250694,data/images/milvus_milvus/cropped/61926081.jpg
150,61926061,Milvus milvus,2017-06-03,6,Teufen ,47.3906,9.3894,3.0,data/images/milvus_milvus/original/61926061.jpg,826,747274,250694,data/images/milvus_milvus/cropped/61926061.jpg
151,61926041,Milvus milvus,2017-06-03,6,Teufen ,47.3906,9.3894,3.0,data/images/milvus_milvus/original/61926041.jpg,826,747274,250694,data/images/milvus_milvus/cropped/61926041.jpg
152,61925941,Milvus milvus,2017-06-03,6,Teufen ,47.3906,9.3894,3.0,data/images/milvus_milvus/original/61925941.jpg,826,747274,250694,data/images/milvus_milvus/cropped/61925941.jpg
153,61924891,Milvus milvus,2017-06-01,6,Rotbach ,47.3798,9.3926,3.0,data/images/milvus_milvus/original/61924891.jpg,772,747545,249500,data/images/milvus_milvus/cropped/61924891.jpg
154,61924881,Milvus milvus,2017-06-01,6,Rotbach ,47.3798,9.3926,3.0,data/images/milvus_milvus/original/61924881.jpg,772,747545,249500,data/images/milvus_milvus/cropped/61924881.jpg
155,61924871,Milvus milvus,2017-06-01,6,Rotbach ,47.3798,9.3926,3.0,data/images/milvus_milvus/original/61924871.jpg,772,747545,249500,data/images/milvus_milvus/cropped/61924871.jpg
156,61924761,Milvus milvus,2017-06-01,6,Rotbach ,47.3798,9.3926,3.0,data/images/milvus_milvus/original/61924761.jpg,772,747545,249500,data/images/milvus_milvus/cropped/61924761.jpg
157,61924651,Milvus milvus,2017-06-01,6,Rotbach ,47.3798,9.3926,3.0,data/images/milvus_milvus/original/61924651.jpg,772,747545,249500,data/images/milvus_milvus/cropped/61924651.jpg
159,61522851,Milvus milvus,2017-06-16,6,"Iifluh, Siggenberg",47.5191,8.2578,5.0,data/images/milvus_milvus/original/61522851.jpg,462,661700,263473,data/images/milvus_milvus/cropped/61522851.jpg
161,61175421,Milvus milvus,2017-05-23,5,Eselschwanz,47.4675,9.6095,3.0,data/images/milvus_milvus/original/61175421.jpg,399,763650,259677,data/images/milvus_milvus/cropped/61175421.jpg
166,60973471,Milvus milvus,2017-04-21,4,Cham-West,47.1836,8.4432,4.0,data/images/milvus_milvus/original/60973471.jpg,448,676141,226337,data/images/milvus_milvus/cropped/60973471.jpg
167,60298801,Milvus milvus,2017-06-03,6,Auried,46.8977,7.2142,3.0,data/images/milvus_milvus/original/60298801.jpg,490,582898,194090,data/images/milvus_milvus/cropped/60298801.jpg
168,60298791,Milvus milvus,2017-06-03,6,Auried,46.8977,7.2142,3.5,data/images/milvus_milvus/original/60298791.jpg,490,582898,194090,data/images/milvus_milvus/cropped/60298791.jpg
170,55477221,Milvus milvus,2017-04-18,4,Avenches,46.8831,7.0245,3.5,data/images/milvus_milvus/original/55477221.jpg,434,568434,192526,data/images/milvus_milvus/cropped/55477221.jpg
175,52082031,Milvus milvus,2017-01-28,1,Schloss Wartegg,47.4784,9.5304,3.0,data/images/milvus_milvus/original/52082031.jpg,413,757656,260727,data/images/milvus_milvus/cropped/52082031.jpg
176,52082021,Milvus milvus,2017-01-28,1,Schloss Wartegg,47.4784,9.5304,3.0,data/images/milvus_milvus/original/52082021.jpg,413,757656,260727,data/images/milvus_milvus/cropped/52082021.jpg
177,52082001,Milvus milvus,2017-01-28,1,Schloss Wartegg,47.4784,9.5304,3.0,data/images/milvus_milvus/original/52082001.jpg,413,757656,260727,data/images/milvus_milvus/cropped/52082001.jpg
178,52081941,Milvus milvus,2017-01-28,1,Schloss Wartegg,47.4784,9.5304,3.0,data/images/milvus_milvus/original/52081941.jpg,413,757656,260727,data/images/milvus_milvus/cropped/52081941.jpg
181,51402771,Milvus milvus,2017-03-16,3,Strandbad Davos,46.8153,9.852,3.0,data/images/milvus_milvus/original/51402771.jpg,1566,784155,187737,data/images/milvus_milvus/cropped/51402771.jpg
183,51021171,Milvus milvus,2017-03-13,3,Strandbad Davos,46.8153,9.852,3.0,data/images/milvus_milvus/original/51021171.jpg,1566,784155,187737,data/images/milvus_milvus/cropped/51021171.jpg
185,50799721,Milvus milvus,2017-03-11,3,CH-Grisons-Davos Glaris-15 Chummastrasse - 46.754x9.781,46.7542,9.781,3.0,data/images/milvus_milvus/original/50799721.jpg,1528,778942,180784,data/images/milvus_milvus/cropped/50799721.jpg
188,50031261,Milvus milvus,2017-03-04,3,CH-Grisons-Davos Glaris-1 Gadenstättliweg - 46.746x9.781,46.7463,9.7811,3.0,data/images/milvus_milvus/original/50031261.jpg,1476,778976,179906,data/images/milvus_milvus/cropped/50031261.jpg
189,49505641,Milvus milvus,2017-02-26,2,CH-Vaud-Avenches,46.8805,7.0417,3.0,data/images/milvus_milvus/original/49505641.jpg,470,569743,192230,data/images/milvus_milvus/cropped/49505641.jpg
190,48915371,Milvus milvus,2017-02-19,2,Plaine de Dompierre,46.8569,6.9859,3.5,data/images/milvus_milvus/original/48915371.jpg,440,565475,189630,data/images/milvus_milvus/cropped/48915371.jpg
191,48915271,Milvus milvus,2017-02-19,2,Plaine de Dompierre,46.8569,6.9859,5.0,data/images/milvus_milvus/original/48915271.jpg,440,565475,189630,data/images/milvus_milvus/cropped/48915271.jpg
195,48490421,Milvus milvus,2017-02-16,2,Grangeneuve,46.7739,7.1142,4.25,data/images/milvus_milvus/original/48490421.jpg,644,575221,180354,data/images/milvus_milvus/cropped/48490421.jpg
196,48490391,Milvus milvus,2017-02-16,2,Grangeneuve,46.7739,7.1142,4.25,data/images/milvus_milvus/original/48490391.jpg,644,575221,180354,data/images/milvus_milvus/cropped/48490391.jpg
197,44218121,Milvus milvus,2016-03-06,3,Klingnauer Stausee,47.5833,8.2333,3.0,data/images/milvus_milvus/original/44218121.jpg,318,659782,270592,data/images/milvus_milvus/cropped/44218121.jpg
200,41444781,Milvus milvus,2015-06-06,6,Jetée et Port des Pâquis,46.2102,6.1546,3.0,data/images/milvus_milvus/original/41444781.jpg,372,500907,118451,data/images/milvus_milvus/cropped/41444781.jpg
201,39214421,Milvus milvus,2014-06-25,6,Château de Gruyères,46.5847,7.084,3.0,data/images/milvus_milvus/original/39214421.jpg,794,572819,159332,data/images/milvus_milvus/cropped/39214421.jpg
205,28916661,Milvus milvus,2014-05-22,5,Spreuemühle,47.2093,8.6133,3.5,data/images/milvus_milvus/original/28916661.jpg,634,688990,229372,data/images/milvus_milvus/cropped/28916661.jpg
206,28238201,Milvus milvus,2016-05-05,5,Neeracherried,47.5005,8.4801,3.0,data/images/milvus_milvus/original/28238201.jpg,409,678470,261603,data/images/milvus_milvus/cropped/28238201.jpg
207,25751761,Milvus milvus,2016-03-10,3,CH-Nidwalden-Emmetten-Sankt Annaweg - 46.9582x8.5083,46.9582,8.5083,3.333333333333333,data/images/milvus_milvus/original/25751761.jpg,704,681416,201346,data/images/milvus_milvus/cropped/25751761.jpg
208,25751741,Milvus milvus,2016-03-10,3,CH-Nidwalden-Emmetten-Sankt Annaweg - 46.9582x8.5083,46.9582,8.5083,3.5,data/images/milvus_milvus/original/25751741.jpg,704,681416,201346,data/images/milvus_milvus/cropped/25751741.jpg
0,200512751,Podiceps cristatus,2020-01-20,1,Rade de Genève (Geneva Bay),46.2111,6.1597,3.5,data/images/podiceps_cristatus/original/200512751.jpg,372,501302,118545,data/images/podiceps_cristatus/cropped/200512751.jpg
2,200195821,Podiceps cristatus,2020-01-13,1,Zürich Stadt (City of Zurich),47.3769,8.5414,3.0,data/images/podiceps_cristatus/original/200195821.jpg,408,683281,247925,data/images/podiceps_cristatus/cropped/200195821.jpg
4,200108141,Podiceps cristatus,2020-01-12,1,Zürich Stadt (City of Zurich),47.3769,8.5414,3.0,data/images/podiceps_cristatus/original/200108141.jpg,408,683281,247925,data/images/podiceps_cristatus/cropped/200108141.jpg
5,200108131,Podiceps cristatus,2020-01-12,1,Zürich Stadt (City of Zurich),47.3769,8.5414,4.0,data/images/podiceps_cristatus/original/200108131.jpg,408,683281,247925,data/images/podiceps_cristatus/cropped/200108131.jpg
6,199322721,Podiceps cristatus,2015-10-16,10,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/199322721.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/199322721.jpg
7,199302761,Podiceps cristatus,2020-01-12,1,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,0.0,data/images/podiceps_cristatus/original/199302761.jpg,372,501507,118330,data/images/podiceps_cristatus/cropped/199302761.jpg
8,199115671,Podiceps cristatus,2015-10-17,10,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/199115671.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/199115671.jpg
9,199046491,Podiceps cristatus,2019-07-01,7,Zürich Stadt (City of Zurich),47.3769,8.5414,0.0,data/images/podiceps_cristatus/original/199046491.jpg,408,683281,247925,data/images/podiceps_cristatus/cropped/199046491.jpg
11,198665371,Podiceps cristatus,2020-01-11,1,Inkwilersee,47.1987,7.6628,4.0,data/images/podiceps_cristatus/original/198665371.jpg,461,616987,227553,data/images/podiceps_cristatus/cropped/198665371.jpg
12,198665361,Podiceps cristatus,2020-01-11,1,Inkwilersee,47.1987,7.6628,3.0,data/images/podiceps_cristatus/original/198665361.jpg,461,616987,227553,data/images/podiceps_cristatus/cropped/198665361.jpg
13,198606441,Podiceps cristatus,2018-04-23,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/198606441.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/198606441.jpg
14,198605931,Podiceps cristatus,2018-04-25,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/198605931.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/198605931.jpg
15,198161761,Podiceps cristatus,2016-03-12,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/198161761.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/198161761.jpg
16,198161471,Podiceps cristatus,2016-03-12,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/198161471.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/198161471.jpg
17,198031581,Podiceps cristatus,2020-01-05,1,Les Grangettes (general area),46.3913,6.8971,3.0,data/images/podiceps_cristatus/original/198031581.jpg,373,558345,137915,data/images/podiceps_cristatus/cropped/198031581.jpg
18,197691411,Podiceps cristatus,2017-04-29,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/197691411.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/197691411.jpg
19,197690411,Podiceps cristatus,2017-04-29,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/197690411.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/197690411.jpg
20,197686491,Podiceps cristatus,2017-05-13,5,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/197686491.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/197686491.jpg
21,197643821,Podiceps cristatus,2017-05-26,5,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/197643821.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/197643821.jpg
22,197643081,Podiceps cristatus,2017-05-26,5,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/197643081.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/197643081.jpg
23,196086981,Podiceps cristatus,2017-03-18,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/196086981.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/196086981.jpg
24,196083261,Podiceps cristatus,2017-03-10,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/196083261.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/196083261.jpg
25,196082031,Podiceps cristatus,2017-03-10,3,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/196082031.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/196082031.jpg
26,195861381,Podiceps cristatus,2016-04-09,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/195861381.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/195861381.jpg
27,195847481,Podiceps cristatus,2016-04-21,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/195847481.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/195847481.jpg
28,195847151,Podiceps cristatus,2016-04-21,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/195847151.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/195847151.jpg
29,195825601,Podiceps cristatus,2016-04-30,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/195825601.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/195825601.jpg
30,192425431,Podiceps cristatus,2019-12-08,12,Parc Mon Repos et de la Perle du Lac,46.2199,6.1521,4.0,data/images/podiceps_cristatus/original/192425431.jpg,377,500731,119533,data/images/podiceps_cristatus/cropped/192425431.jpg
31,191840981,Podiceps cristatus,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/podiceps_cristatus/original/191840981.jpg,434,666530,211301,data/images/podiceps_cristatus/cropped/191840981.jpg
32,191840961,Podiceps cristatus,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/podiceps_cristatus/original/191840961.jpg,434,666530,211301,data/images/podiceps_cristatus/cropped/191840961.jpg
33,191840951,Podiceps cristatus,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/podiceps_cristatus/original/191840951.jpg,434,666530,211301,data/images/podiceps_cristatus/cropped/191840951.jpg
34,191840931,Podiceps cristatus,2011-06-14,6,Luzern--Inseli Park,47.0494,8.3142,0.0,data/images/podiceps_cristatus/original/191840931.jpg,434,666530,211301,data/images/podiceps_cristatus/cropped/191840931.jpg
35,191656341,Podiceps cristatus,2015-01-02,1,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/191656341.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/191656341.jpg
36,191511321,Podiceps cristatus,2016-04-02,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/191511321.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/191511321.jpg
37,191436541,Podiceps cristatus,2016-04-03,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/191436541.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/191436541.jpg
38,191436031,Podiceps cristatus,2018-04-30,4,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/191436031.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/191436031.jpg
39,191427401,Podiceps cristatus,2018-05-26,5,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/podiceps_cristatus/original/191427401.jpg,193,710240,112104,data/images/podiceps_cristatus/cropped/191427401.jpg
40,191427311,Podiceps cristatus,2018-05-26,5,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/podiceps_cristatus/original/191427311.jpg,193,710240,112104,data/images/podiceps_cristatus/cropped/191427311.jpg
41,191427241,Podiceps cristatus,2018-05-26,5,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/podiceps_cristatus/original/191427241.jpg,193,710240,112104,data/images/podiceps_cristatus/cropped/191427241.jpg
42,191427091,Podiceps cristatus,2018-05-26,5,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/podiceps_cristatus/original/191427091.jpg,193,710240,112104,data/images/podiceps_cristatus/cropped/191427091.jpg
43,191427041,Podiceps cristatus,2018-05-26,5,Bolle di Magadino--Sud--Diga della Pèpa,46.1514,8.8656,0.0,data/images/podiceps_cristatus/original/191427041.jpg,193,710240,112104,data/images/podiceps_cristatus/cropped/191427041.jpg
44,191418841,Podiceps cristatus,2018-06-02,6,Bolle di Magadino--Nord--Bolla Rossa,46.1618,8.8571,0.0,data/images/podiceps_cristatus/original/191418841.jpg,193,709562,113248,data/images/podiceps_cristatus/cropped/191418841.jpg
48,190619191,Podiceps cristatus,2019-11-30,11,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,3.0,data/images/podiceps_cristatus/original/190619191.jpg,372,501507,118330,data/images/podiceps_cristatus/cropped/190619191.jpg
49,190619181,Podiceps cristatus,2019-11-30,11,Port des Eaux-Vives et Baby-plage,46.2092,6.1624,4.0,data/images/podiceps_cristatus/original/190619181.jpg,372,501507,118330,data/images/podiceps_cristatus/cropped/190619181.jpg
50,187815151,Podiceps cristatus,2011-07-14,7,Lake Lauerz,47.0297,8.6052,0.0,data/images/podiceps_cristatus/original/187815151.jpg,447,688673,209399,data/images/podiceps_cristatus/cropped/187815151.jpg
